id,solver,result,len_proof,time,benchmark_id,polymul
20a3c675-5207-4246-82df-317e72842713,vampireZ3polymulOpt,solved,159,0.794,euclidex_denorm_inv5_1xlen3.smt2,0
24bffe70-7e3f-4f8f-9533-ac0e2ab81c2b,vampireZ3polymulOpt,solved,157,0.839,euclidex_denorm_inv5_1xlen4.smt2,0
4561bd33-18e4-498e-bc5e-1fad1bd96e68,vampireZ3polymulOpt,solved,30,0.503,euclidex_denorm_inv5_2xlen1.smt2,0
c4be0b23-5fc7-4f3d-97be-ede282bf2fa2,vampireZ3polymulOpt,solved,142,1.027,euclidex_denorm_inv5_2xlen2.smt2,0
2284a71a-c5cf-4b0c-835e-0317f658bd1b,vampireZ3polymulOpt,solved,29,0.431,euclidex_denorm_inv5_2xlen3.smt2,0
095afbb3-39d9-46f1-9192-9c4b92ff9e2a,vampireZ3polymulOpt,unsolved,-1,300,euclidex_denorm_inv5_3xlen1.smt2,-1
591c5cd6-c5af-42bd-843d-2c49d0cceb1d,vampireZ3polymulOpt,solved,30,0.43,euclidex_denorm_inv5_3xlen2.smt2,0
8479f4aa-e23a-4c43-8abd-fbde271292bf,vampireZ3polymulOpt,unsolved,-1,300,euclidex_denorm_inv5_4xlen1.smt2,-1
afc6e3f9-27f1-4005-b21c-70c3b725ed34,z3,solved,276,0.04,euclidex_denorm_inv1_1xlen1.smt2,-1
5aae9c27-afcd-426d-85e9-6ceaa57168e1,z3,solved,273,10.74,euclidex_denorm_inv1_1xlen2.smt2,-1
84032753-0ad8-4193-ad86-069116d5dba1,z3,solved,391,0.03,euclidex_denorm_inv1_1xlen3.smt2,-1
36bf1c08-f82e-4588-a0f9-8fa050e2f35c,z3,unsolved,0,300,euclidex_denorm_inv1_1xlen4.smt2,-1
623eac4b-2bec-4757-bdf8-63673f02fd7e,z3,solved,283,0.02,euclidex_denorm_inv1_2xlen1.smt2,-1
413cfb50-4437-4301-b3d5-53ed9f0d1723,z3,solved,572,0.03,euclidex_denorm_inv1_2xlen2.smt2,-1
09c52fb1-b75b-4021-8cf2-67294c40e1e7,z3,solved,532,0.03,euclidex_denorm_inv1_2xlen3.smt2,-1
87b1d2df-e31a-460c-a869-5f4dbc3aecc5,z3,solved,286,0.03,euclidex_denorm_inv1_3xlen1.smt2,-1
e07e0440-525d-4129-b11f-1b29ca7e9283,z3,solved,576,94.15,euclidex_denorm_inv1_3xlen2.smt2,-1
671ea3ef-792e-4d58-85f9-73775e719013,z3,solved,284,0.03,euclidex_denorm_inv1_4xlen1.smt2,-1
d1cea273-b867-480e-8f85-f51e1354f895,z3,solved,359,0.03,euclidex_denorm_inv2_1xlen1.smt2,-1
28a28955-6772-48da-b9f6-9b80de2068a2,z3,solved,340,11.86,euclidex_denorm_inv2_1xlen2.smt2,-1
53d9afc4-d179-41a6-b88b-df2153533507,z3,solved,313,32.33,euclidex_denorm_inv2_1xlen3.smt2,-1
79f6c0de-f648-4556-b1e6-a4b673206337,z3,solved,734,0.03,euclidex_denorm_inv2_1xlen4.smt2,-1
aba62f50-3e52-49bd-ac5d-6a9a9a2b0e6b,z3,solved,294,0.02,euclidex_denorm_inv2_2xlen1.smt2,-1
ab346e00-c2c5-4774-ab60-7ad749906407,z3,solved,475,0.02,euclidex_denorm_inv2_2xlen2.smt2,-1
26b8403d-ee93-4e3c-bc7d-64e5a2a50c7c,z3,solved,473,0.03,euclidex_denorm_inv2_2xlen3.smt2,-1
44f712f2-0517-42d4-9f2d-c2e71e936ad5,z3,solved,291,0.03,euclidex_denorm_inv2_3xlen1.smt2,-1
f1d08e54-3d0c-4635-8930-a43ec073d538,z3,solved,324,28.46,euclidex_denorm_inv2_3xlen2.smt2,-1
1bd93002-b6e5-46e4-be78-aa083820bc8b,z3,solved,290,0.03,euclidex_denorm_inv2_4xlen1.smt2,-1
fd5e7b63-d723-41bc-be91-63b282b5d946,z3,solved,292,0.02,euclidex_denorm_inv3_1xlen1.smt2,-1
337e5751-82f3-47a4-b040-16441c088881,z3,solved,370,0.02,euclidex_denorm_inv3_1xlen2.smt2,-1
0d58e5d6-826b-46f7-9f95-8b3e75575bd6,z3,solved,390,150.15,euclidex_denorm_inv3_1xlen3.smt2,-1
02a59110-061a-4941-a325-6a35939eb7a9,z3,unsolved,0,300,euclidex_denorm_inv3_1xlen4.smt2,-1
9be52f59-40cf-4172-9a12-c1955575f3df,z3,solved,461,0.03,euclidex_denorm_inv3_2xlen1.smt2,-1
fe762c12-5191-4e78-b332-bdf6542c26ff,z3,solved,495,179.32,euclidex_denorm_inv3_2xlen2.smt2,-1
d5300039-9775-480e-a03f-9822f78e0580,z3,solved,648,0.03,euclidex_denorm_inv3_2xlen3.smt2,-1
22744298-8d61-46d4-8930-2182d77ccd97,z3,solved,293,0.03,euclidex_denorm_inv3_3xlen1.smt2,-1
3282bbd6-6f82-467c-90e0-796a8598d972,z3,solved,581,0.18,euclidex_denorm_inv3_3xlen2.smt2,-1
da6d333b-f36c-4a8d-ada3-b4bed5ccdb95,z3,solved,294,0.03,euclidex_denorm_inv3_4xlen1.smt2,-1
52c4d31c-f9ce-46ea-bf4a-082a2bf90b57,z3,solved,428,0.03,euclidex_denorm_inv4_1xlen1.smt2,-1
7f945c9f-337e-4bdb-9137-2d8753597eb4,z3,solved,336,8.87,euclidex_denorm_inv4_1xlen2.smt2,-1
8132306a-f964-4234-b32f-3c5b92a1220e,z3,solved,394,0.02,euclidex_denorm_inv4_1xlen3.smt2,-1
92014f9a-1377-4a16-8cdd-86b2c763dd2d,z3,solved,511,0.03,euclidex_denorm_inv4_1xlen4.smt2,-1
8955d915-1bd9-40f3-b4bc-a3e58fd15727,z3,solved,335,0.02,euclidex_denorm_inv4_2xlen1.smt2,-1
e55bfe55-3750-404f-95c1-65744d386fe0,z3,solved,386,22.1,euclidex_denorm_inv4_2xlen2.smt2,-1
86224458-259a-4593-95b2-e3b9e52e5e68,z3,unsolved,0,300,euclidex_denorm_inv4_2xlen3.smt2,-1
0082788a-e1df-4d1c-b4ec-5a4e6d4f45f6,z3,solved,351,0.03,euclidex_denorm_inv4_3xlen1.smt2,-1
921698a6-e410-4798-aed4-c438f2a26b68,z3,solved,786,16.99,euclidex_denorm_inv4_3xlen2.smt2,-1
2c97253c-ec6b-4dc4-bc96-25e1ef26988c,z3,solved,351,0.03,euclidex_denorm_inv4_4xlen1.smt2,-1
70d28265-ff8c-4367-bff7-f4182429ebc2,z3,solved,316,0.02,euclidex_denorm_inv5_1xlen1.smt2,-1
8523951a-9728-4bc4-ab2f-3bdbf1fd965b,z3,solved,348,24.65,euclidex_denorm_inv5_1xlen2.smt2,-1
185590e7-337f-45d0-a1cc-96513c1bf8d9,z3,unsolved,0,300,euclidex_denorm_inv5_1xlen3.smt2,-1
c279fea7-835f-4161-812d-9347cabeaebf,z3,solved,392,88.68,euclidex_denorm_inv5_1xlen4.smt2,-1
3dc90828-b08f-4832-8eab-24d17d5f3faa,z3,solved,334,0.02,euclidex_denorm_inv5_2xlen1.smt2,-1
9b3b1a25-0ba2-4e22-92cc-057a1099aa7a,z3,solved,530,0.02,euclidex_denorm_inv5_2xlen2.smt2,-1
60f2446b-89ee-484a-b818-878fd5b62388,z3,solved,689,0.03,euclidex_denorm_inv5_2xlen3.smt2,-1
cf4b3cd8-038a-4d99-88e1-7c03b7fc922d,z3,solved,338,0.03,euclidex_denorm_inv5_3xlen1.smt2,-1
b6841414-cc6b-49a6-90e1-6f5e83806c94,z3,solved,581,0.03,euclidex_denorm_inv5_3xlen2.smt2,-1
d087c9cc-39a9-43cc-9446-af2736b9fbc5,z3,solved,343,0.03,euclidex_denorm_inv5_4xlen1.smt2,-1
07374ec9-00ec-4e2f-8e73-031185d424c3,vampireZ3,solved,58,0.043,wensley_denorm_inv1_1xlen1.smt2,0
6c860810-a6da-4027-be69-14be6c59230b,vampireZ3,solved,75,0.081,wensley_denorm_inv1_1xlen2.smt2,0
1246ccaf-6a19-4853-a952-e3292b292fc2,vampireZ3,solved,83,0.242,wensley_denorm_inv1_1xlen3.smt2,0
73783cc1-4d04-42d9-b34b-db5baa0f85cb,vampireZ3,solved,94,0.072,wensley_denorm_inv1_1xlen4.smt2,0
2e2324f9-e7f2-406d-b002-7fda49432117,vampireZ3,solved,72,0.045,wensley_denorm_inv1_2xlen1.smt2,0
2a38e92e-08d4-4f03-8e07-431add0db154,vampireZ3,solved,80,0.07,wensley_denorm_inv1_2xlen2.smt2,0
1c3b8c36-a1b0-4afb-8c56-fe005ad871d7,vampireZ3,solved,113,0.122,wensley_denorm_inv1_2xlen3.smt2,0
080e3e93-c13e-402e-ae20-2ae4e19eabff,vampireZ3,solved,86,0.054,wensley_denorm_inv1_3xlen1.smt2,0
0e1d69cd-4017-4000-8bec-dcb9f2b7e878,vampireZ3,solved,107,0.098,wensley_denorm_inv1_3xlen2.smt2,0
0f038f19-5863-432b-a11b-3c7ddf1df006,vampireZ3,solved,90,0.054,wensley_denorm_inv1_4xlen1.smt2,0
5580818f-8fe8-47a9-ab68-a639c995649f,vampireZ3,solved,61,0.046,wensley_denorm_inv2_1xlen1.smt2,0
7dd1d50e-93fe-414e-9ae4-3b73e839c734,vampireZ3,solved,51,0.037,wensley_denorm_inv2_1xlen2.smt2,0
a473c490-8cd2-45de-8bf2-21ce1e2fac66,vampireZ3,solved,64,0.494,wensley_denorm_inv2_1xlen3.smt2,0
0b856b2d-af3c-406e-8526-1a3500aea11c,vampireZ3,solved,77,0.063,wensley_denorm_inv2_1xlen4.smt2,0
93c60510-7729-441a-bfc1-db9405d2e096,vampireZ3,solved,63,0.045,wensley_denorm_inv2_2xlen1.smt2,0
1132ae62-78dc-4a58-be45-81de853ed085,vampireZ3,solved,88,0.682,wensley_denorm_inv2_2xlen2.smt2,0
2548088c-bbed-4f0e-8371-4ca0e1d191e3,vampireZ3,solved,101,0.092,wensley_denorm_inv2_2xlen3.smt2,0
89684c2e-8217-45e2-a3e5-c513a945c6f8,vampireZ3,solved,65,0.056,wensley_denorm_inv2_3xlen1.smt2,0
ce9d57b3-711d-427d-bb59-6c077743047f,vampireZ3,solved,124,0.218,wensley_denorm_inv2_3xlen2.smt2,0
57671a79-ea7f-4235-be40-c78a141ee326,vampireZ3,solved,51,0.086,wensley_denorm_inv2_4xlen1.smt2,0
4374af90-6043-4f4e-be39-3d65b1bb86f6,vampireZ3,solved,52,0.038,wensley_denorm_inv3_1xlen1.smt2,0
d6904e15-cb6d-4973-8ac1-3ef2c9b7c0d1,vampireZ3,solved,78,0.409,wensley_denorm_inv3_1xlen2.smt2,0
bbc690bf-dbe3-4ec5-9964-cd1c4ac18538,vampireZ3,solved,69,0.075,wensley_denorm_inv3_1xlen3.smt2,0
3c18dd2f-aaa9-41ee-b942-3abf83343f42,vampireZ3,solved,94,0.099,wensley_denorm_inv3_1xlen4.smt2,0
165130d9-5e2e-42b8-807d-e4009fbcd410,vampireZ3,solved,69,0.043,wensley_denorm_inv3_2xlen1.smt2,0
0ebabd3b-e4e6-470d-b3b0-867ed55d83be,vampireZ3,solved,78,0.098,wensley_denorm_inv3_2xlen2.smt2,0
c49a8470-8000-4e0e-89f5-d3faaa62479a,vampireZ3,solved,106,0.156,wensley_denorm_inv3_2xlen3.smt2,0
79932ef5-4bbb-463a-a391-04860128fd13,vampireZ3,solved,70,0.042,wensley_denorm_inv3_3xlen1.smt2,0
ceb402e6-6ce7-4883-ad93-dd1f60809f89,vampireZ3,solved,84,0.098,wensley_denorm_inv3_3xlen2.smt2,0
368b0e1d-a1d6-4f5f-8d12-9c475f6cabed,vampireZ3,solved,47,0.041,wensley_denorm_inv3_4xlen1.smt2,0
8be21c25-5bce-43e1-83e3-6b1eddde5ef7,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_1xlen1.smt2,-1
87440a66-d753-4fa4-8dae-4c9379e5a2d8,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_1xlen2.smt2,-1
d612aab1-170e-4c92-9ae0-e17690a7c61a,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_1xlen3.smt2,-1
bcbeffed-793c-4662-92c9-5b48df69d95e,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_1xlen4.smt2,-1
ce0e10f3-a34a-476e-9000-ff8fb9865c00,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_2xlen1.smt2,-1
54812b5b-1942-4456-a476-6a2b927d57f9,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_2xlen2.smt2,-1
f45d2a0a-f1f1-41fa-b645-3016d769a20c,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_2xlen3.smt2,-1
479adb0f-50d0-4f45-8f95-93dc0b5930a4,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_3xlen1.smt2,-1
d91178a2-e12a-406e-a2c9-0619ac5e245c,vampireZ3polymul,solved,30,0.173,wensley_denorm_inv1_3xlen2.smt2,1
4b5001dd-5970-4d54-ba8d-6ca0a18db59c,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv1_4xlen1.smt2,-1
0b9a91a3-49ad-407d-8b29-736221a1fbfa,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_1xlen1.smt2,-1
1e9d69a9-429b-496d-a483-0f218e3ec259,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_1xlen2.smt2,-1
6510a0ef-93db-4ed1-89ae-c5f2d71fa762,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_1xlen3.smt2,-1
1c5901c8-16e8-4e3c-aac1-bd14fd2754c6,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_1xlen4.smt2,-1
464e5881-d514-45dc-ae9b-2d016cdf72f9,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_2xlen1.smt2,-1
71dd05f2-4959-40e7-8f0e-aa0536b14252,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_2xlen2.smt2,-1
06cecc78-1836-40fb-871a-d8b0a1b961bd,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_2xlen3.smt2,-1
bfae7ae5-aa0c-4138-9afe-e8fc61150cd1,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_3xlen1.smt2,-1
c73d8aa4-1005-4ea1-a3ec-2410c415d18f,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_3xlen2.smt2,-1
5d21075d-5725-4feb-978c-bf22a3bf6f3e,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv2_4xlen1.smt2,-1
cf305136-260a-4943-909d-b98bb836c4a5,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_1xlen1.smt2,-1
12f42a0c-2ec9-40a5-a072-46d559415cc1,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_1xlen2.smt2,-1
151d6a65-ec89-482a-b18b-d83972fa1d8b,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_1xlen3.smt2,-1
e367f2ab-5160-4d01-8372-38f97f982451,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_1xlen4.smt2,-1
99398815-d484-4e12-810d-7fe00ae99b60,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_2xlen1.smt2,-1
fd3ca4c1-4b1d-4f3d-b46d-09d7568afc46,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_2xlen2.smt2,-1
14cac95f-2652-47b5-b7e0-f0ad0a2b49e9,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_2xlen3.smt2,-1
8721462c-37ed-40e0-861f-a54365e91a2e,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_3xlen1.smt2,-1
fadfd279-619c-47c8-ae42-5cc2ccc74461,vampireZ3polymul,solved,18,0.157,wensley_denorm_inv3_3xlen2.smt2,1
7e62ecd0-02f5-408f-8ac2-3ffb6cd856ba,vampireZ3polymul,unsolved,-1,300,wensley_denorm_inv3_4xlen1.smt2,-1
9673381e-a26f-4b8d-bc57-e3d188995725,vampireZ3polymulOpt,solved,90,0.393,wensley_denorm_inv1_1xlen1.smt2,1
07b8f99f-f9fc-4bbd-9179-947089cd240d,vampireZ3polymulOpt,solved,75,0.234,wensley_denorm_inv1_1xlen2.smt2,0
8a7ee2cc-72bc-4931-8861-d3da56ab7bc0,vampireZ3polymulOpt,solved,83,0.4,wensley_denorm_inv1_1xlen3.smt2,0
39232e5c-cc37-455a-b98c-1ea83e12c371,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv1_1xlen4.smt2,-1
350960f1-9557-4584-9a7a-0afc3166d51b,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv1_2xlen1.smt2,-1
361ae46b-0e1e-4c5d-a5e7-b5a49548d0c2,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv1_2xlen2.smt2,-1
8931faed-c3ab-45fa-8638-369c7648ca61,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv1_2xlen3.smt2,-1
e20ece90-8cbd-418b-af6b-21e05dfed346,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv1_3xlen1.smt2,-1
ca5577bb-432a-4c0f-b273-f0df861765bd,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv1_3xlen2.smt2,-1
56a824cc-d2ad-4b33-b85e-33357633286e,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv1_4xlen1.smt2,-1
fab16957-13fd-46e1-9918-b6d65c99ada9,vampireZ3polymulOpt,solved,67,0.587,wensley_denorm_inv2_1xlen1.smt2,1
fdfc7f1f-8f35-4ec4-a3c0-5360313ea9b4,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv2_1xlen2.smt2,-1
5e379bd0-a8f9-448d-9ccc-f40480b17b62,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv2_1xlen3.smt2,-1
ea79674c-ba27-4597-968b-e310d6a7993e,vampireZ3polymulOpt,solved,61,0.229,wensley_denorm_inv2_1xlen4.smt2,1
a3eb59bd-c6e9-448c-a4bc-1d6db3355f72,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv2_2xlen1.smt2,-1
f04e6855-3480-484c-84be-c2dbfe281093,vampireZ3polymulOpt,solved,50,1.22,wensley_denorm_inv2_2xlen2.smt2,1
65adc770-b510-48bd-92a5-54b92105565a,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv2_2xlen3.smt2,-1
c1fecb41-e09e-4925-b2a3-0dc044a5628b,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv2_3xlen1.smt2,-1
9e321cbe-871f-4d67-9dd2-12cf6f6474cc,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv2_3xlen2.smt2,-1
7fb5f9bc-6376-4b74-9f78-8032d0eafd00,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv2_4xlen1.smt2,-1
cc498db4-9901-4978-bc67-31617b2bfa2d,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv3_1xlen1.smt2,-1
3bce794b-d67d-4c88-abc6-2d5f003085b6,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv3_1xlen2.smt2,-1
7195e30a-7d42-4a0e-94b2-eecc3cc6fa33,vampireZ3polymulOpt,solved,69,0.236,wensley_denorm_inv3_1xlen3.smt2,0
b8ccabe1-f5e1-4072-85f9-5d66c46495a1,vampireZ3polymulOpt,solved,94,0.361,wensley_denorm_inv3_1xlen4.smt2,0
8c77758f-8604-4d4d-905b-8a8b6aa52409,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv3_2xlen1.smt2,-1
71df8758-97ec-4c87-8af2-a4cba2de72b8,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv3_2xlen2.smt2,-1
edfdb864-6f44-4ed7-955d-a55a86aa81fb,vampireZ3polymulOpt,solved,106,0.511,wensley_denorm_inv3_2xlen3.smt2,0
e9178efe-da09-4f53-a692-3c968543472f,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv3_3xlen1.smt2,-1
12cda378-b641-4a0b-98e7-40311e1cda16,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv3_3xlen2.smt2,-1
339aa22a-17d3-45f5-8076-d200eb50a4d9,vampireZ3polymulOpt,unsolved,-1,300,wensley_denorm_inv3_4xlen1.smt2,-1
5ee0fa86-247a-4dd4-aa2e-fb86949c25ed,z3,unsolved,0,300,wensley_denorm_inv1_1xlen1.smt2,-1
5476615c-fa18-4939-ace9-94c48388da02,z3,solved,256,0.02,wensley_denorm_inv1_1xlen2.smt2,-1
cc175fe1-9d80-45d9-ae72-5b5cc6049275,z3,solved,250,0.02,wensley_denorm_inv1_1xlen3.smt2,-1
3cebc7cb-77e8-4212-ab97-3c7aa6c3db44,z3,solved,329,0.03,wensley_denorm_inv1_1xlen4.smt2,-1
60fb8882-d301-4f37-b4cf-08d090e455cc,z3,unsolved,0,300,wensley_denorm_inv1_2xlen1.smt2,-1
85d5956d-c3a1-465c-aed4-6f979662f986,z3,solved,324,2.47,wensley_denorm_inv1_2xlen2.smt2,-1
e2b88e48-8e20-4ed5-9efb-600ca3001d8f,z3,solved,281,0.01,wensley_denorm_inv1_2xlen3.smt2,-1
d9fa0598-67c8-4be2-9638-b26e80c3e50f,z3,unsolved,0,300,wensley_denorm_inv1_3xlen1.smt2,-1
3a7d153b-1450-4f2c-bd5b-626f53879553,z3,unsolved,0,300,wensley_denorm_inv1_3xlen2.smt2,-1
8b1887a1-b9d9-4095-9811-432b99d82d74,z3,unsolved,0,300,wensley_denorm_inv1_4xlen1.smt2,-1
64623482-f01f-4de3-ba09-663e6523e223,z3,unsolved,0,300,wensley_denorm_inv2_1xlen1.smt2,-1
a13b337e-8ee0-46bd-822c-65d63950267b,z3,unsolved,0,300,wensley_denorm_inv2_1xlen2.smt2,-1
11ba74c0-c559-44f7-b4f4-b5a090da0b54,z3,unsolved,0,300,wensley_denorm_inv2_1xlen3.smt2,-1
ba292180-d6fe-4e5f-9770-41103ce175a2,z3,solved,294,0.04,wensley_denorm_inv2_1xlen4.smt2,-1
b5925540-b6e1-4ae0-9c61-8f7f371090d5,z3,unsolved,0,300,wensley_denorm_inv2_2xlen1.smt2,-1
0f0dbcc4-f215-490b-86b6-f6f29bbdfb4a,z3,solved,361,17.28,wensley_denorm_inv2_2xlen2.smt2,-1
8058fedc-9a8e-4b38-9a32-758a345cee71,z3,unsolved,0,300,wensley_denorm_inv2_2xlen3.smt2,-1
39625814-d03d-42de-9402-f83a3745b1bc,z3,unsolved,0,300,wensley_denorm_inv2_3xlen1.smt2,-1
505f033c-5b23-4ee2-b6b7-5dbe2903dd92,z3,unsolved,0,300,wensley_denorm_inv2_3xlen2.smt2,-1
f0c21e8d-d09a-48c2-9f6c-bff855b08a7c,z3,unsolved,0,300,wensley_denorm_inv2_4xlen1.smt2,-1
c69cdf5f-2354-496f-a561-6892b433a615,z3,solved,219,0.08,wensley_denorm_inv3_1xlen1.smt2,-1
1f173ccd-d5b5-45ff-8abe-46224bfa8d96,z3,solved,315,0.09,wensley_denorm_inv3_1xlen2.smt2,-1
650c4f9e-c69c-4727-9797-8543b2b1675f,z3,solved,250,0.02,wensley_denorm_inv3_1xlen3.smt2,-1
61371420-d5eb-49e3-a2c9-602fbef1ea13,z3,solved,319,0.04,wensley_denorm_inv3_1xlen4.smt2,-1
7cdfe7f4-95c2-4c4a-9eb7-a83f69ec3611,z3,unsolved,0,300,wensley_denorm_inv3_2xlen1.smt2,-1
bd5a411a-5484-4686-be7c-9ec1a9497d5c,z3,solved,433,11.86,wensley_denorm_inv3_2xlen2.smt2,-1
8d9fcd4c-de21-4361-a0dd-bebdfd08c96c,z3,solved,365,0.05,wensley_denorm_inv3_2xlen3.smt2,-1
39958657-f9f7-4cff-89bd-aaca26ea17b2,z3,unsolved,0,300,wensley_denorm_inv3_3xlen1.smt2,-1
ccae156a-4566-4d46-867a-5390bf0700f9,z3,solved,422,10.67,wensley_denorm_inv3_3xlen2.smt2,-1
789104c7-1ee8-4daa-89d3-9ac826d2d637,z3,unsolved,0,300,wensley_denorm_inv3_4xlen1.smt2,-1
2135133d-b5d6-49b5-8a91-eefcf5146108,vampireZ3,solved,28,0.498,lcm_denorm_inv1_1xlen1.smt2,0
eb3e2c5a-26a1-4a1e-8c63-ca5495f06646,vampireZ3,solved,49,0.068,lcm_denorm_inv1_1xlen2.smt2,0
75616ec7-79a8-4280-b4ce-4efd90759b63,vampireZ3,solved,66,0.058,lcm_denorm_inv1_1xlen3.smt2,0
2f9fb8ff-da3e-46a8-b44c-4a1efc3ff305,vampireZ3,solved,68,0.058,lcm_denorm_inv1_1xlen4.smt2,0
13489c4d-bf79-4d28-8f30-f08d16ba620b,vampireZ3,solved,33,0.073,lcm_denorm_inv1_2xlen1.smt2,0
8fcc7e3d-ba67-441c-9040-885949647e7b,vampireZ3,solved,67,0.06,lcm_denorm_inv1_2xlen2.smt2,0
36b2bc1f-78d4-4fcf-b188-d617503decdd,vampireZ3,solved,90,0.067,lcm_denorm_inv1_2xlen3.smt2,0
9e1dc0ab-dde9-4841-b598-c9ba0cdef48e,vampireZ3,solved,48,0.084,lcm_denorm_inv1_3xlen1.smt2,0
c9f65c55-a200-42bc-a379-9b7b7bfc2d7c,vampireZ3,solved,100,0.092,lcm_denorm_inv1_3xlen2.smt2,0
0b9f6892-bb6a-45f3-9025-5cda03dd04e2,vampireZ3,solved,48,0.084,lcm_denorm_inv1_4xlen1.smt2,0
ea20825d-8d2b-4b24-b446-4799e3f6897e,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_1xlen1.smt2,-1
e9c62360-a20d-4a22-8908-2e1d2f6fbb73,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_1xlen2.smt2,-1
34097495-7aa5-425d-b455-2c41b22b77aa,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_1xlen3.smt2,-1
c4ea3ee2-fe91-4393-81b3-fce2ca41c7f6,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_1xlen4.smt2,-1
5671796c-ba37-46fe-8a1b-ac59b7498522,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_2xlen1.smt2,-1
c79bea69-987d-4ca5-8527-0ac02577b5ce,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_2xlen2.smt2,-1
31c7f233-1bc5-449f-ae05-a37d99d4bbd4,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_2xlen3.smt2,-1
dc7e37ca-9ef3-4002-94f1-fd921c01a5cf,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_3xlen1.smt2,-1
f752365b-2518-4e5d-b50d-bd1246ead4e7,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_3xlen2.smt2,-1
160a9bc9-7dd0-43b4-aaca-ce7325053476,vampireZ3polymul,unsolved,-1,300,lcm_denorm_inv1_4xlen1.smt2,-1
ce80d8cd-c2a3-48b4-9ad8-297d80d2ee9f,vampireZ3polymulOpt,solved,65,0.331,lcm_denorm_inv1_1xlen1.smt2,1
323c6e1f-3d1d-4759-8321-d1c24db8d1dc,vampireZ3polymulOpt,solved,49,0.34,lcm_denorm_inv1_1xlen2.smt2,0
c281e098-9050-43e7-9dbd-d4996e55827a,vampireZ3polymulOpt,solved,66,0.334,lcm_denorm_inv1_1xlen3.smt2,0
4799a7b0-4478-4a68-8118-30658a542508,vampireZ3polymulOpt,solved,68,0.322,lcm_denorm_inv1_1xlen4.smt2,0
fcf019fd-89e8-4239-850e-b11700acea98,vampireZ3polymulOpt,solved,124,0.733,lcm_denorm_inv1_2xlen1.smt2,1
